ID_TRACK;DNI1;DNI2;PERI_MES;CODI_SERVI;NOMB_SERVI;CODI_SENTI;IMEI;PPU;HORA_CHL;HORA_UTC;GRADOS;LATITUD;LONGITUD;VELOCIDAD;HDOP;EX1;EX2;EX3;INVALIDA;EX4
CGJX40-03/06/2021 20:24:24-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:24:24;04/06/2021 00:24:24;67;-23,708425;-70,428358;27;1;0;0;0;0;0
CGJX40-03/06/2021 20:24:44-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:24:44;04/06/2021 00:24:44;67;-23,707397;-70,425722;69;1;0;0;0;0;0
CGJX40-03/06/2021 20:25:04-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:25:04;04/06/2021 00:25:04;10;-23,704613;-70,424067;71;1;0;0;0;0;0
CGJX40-03/06/2021 20:25:24-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:25:24;04/06/2021 00:25:24;18;-23,701318;-70,423152;67;1;0;0;0;0;0
CGJX40-03/06/2021 20:25:44-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:25:44;04/06/2021 00:25:44;22;-23,698303;-70,422082;61;1;0;0;0;0;0
CGJX40-03/06/2021 20:26:23-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:26:23;04/06/2021 00:26:23;21;-23,697268;-70,421485;23;1;0;0;0;0;0
CGJX40-03/06/2021 20:26:44-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:26:44;04/06/2021 00:26:44;10;-23,694937;-70,421488;59;1;0;0;0;0;0
CGJX40-03/06/2021 20:27:02-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:27:02;04/06/2021 00:27:02;17;-23,6922;-70,420962;57;1;0;0;0;0;0
CGJX40-03/06/2021 20:27:22-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:27:22;04/06/2021 00:27:22;17;-23,689252;-70,419958;63;1;0;0;0;0;0
CGJX40-03/06/2021 20:27:44-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:27:44;04/06/2021 00:27:44;42;-23,686592;-70,418383;61;1;0;0;0;0;0
CGJX40-03/06/2021 20:28:04-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:28:04;04/06/2021 00:28:04;44;-23,684185;-70,416078;61;1;0;0;0;0;0
CGJX40-03/06/2021 20:28:23-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:28:23;04/06/2021 00:28:23;53;-23,682935;-70,414832;15;1;0;0;0;0;0
CGJX40-03/06/2021 20:28:44-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:28:44;04/06/2021 00:28:44;131;-23,683815;-70,41364;33;1;0;0;0;0;0
CGJX40-03/06/2021 20:29:04-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:29:04;04/06/2021 00:29:04;38;-23,683508;-70,412453;39;1;0;0;0;0;0
CGJX40-03/06/2021 20:29:24-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:29:24;04/06/2021 00:29:24;13;-23,6816;-70,411803;48;1;0;0;0;0;0
CGJX40-03/06/2021 20:29:44-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:29:44;04/06/2021 00:29:44;48;-23,680082;-70,410728;35;1;0;0;0;0;0
CGJX40-03/06/2021 20:30:03-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:30:03;04/06/2021 00:30:03;43;-23,678887;-70,409502;30;1;0;0;0;0;0
CGJX40-03/06/2021 20:30:24-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:30:24;04/06/2021 00:30:24;23;-23,678227;-70,409133;21;1;0;0;0;0;0
CGJX40-03/06/2021 20:30:45-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:30:45;04/06/2021 00:30:45;356;-23,677863;-70,409002;6;1;0;0;0;0;0
CGJX40-03/06/2021 20:31:04-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:31:04;04/06/2021 00:31:04;22;-23,676728;-70,408538;17;1;0;0;0;0;0
CGJX40-03/06/2021 20:31:25-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:31:25;04/06/2021 00:31:25;27;-23,675908;-70,408167;30;1;0;0;0;0;0
CGJX40-03/06/2021 20:31:43-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:31:43;04/06/2021 00:31:43;23;-23,674468;-70,407528;33;1;0;0;0;0;0
CGJX40-03/06/2021 20:32:05-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:32:05;04/06/2021 00:32:05;22;-23,672695;-70,406767;33;1;0;0;0;0;0
CGJX40-03/06/2021 20:33:00-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:33:00;04/06/2021 00:33:00;116;-23,673022;-70,403583;28;1;0;0;0;0;0
CGJX40-03/06/2021 20:34:00-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:34:00;04/06/2021 00:34:00;22;-23,6706;-70,40149;29;1;0;0;0;0;0
JWTG29-03/06/2021 20:34:33-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:34:33;04/06/2021 00:34:33;0;-23,737823;-70,441245;0;1;0;0;0;0;0
CGJX40-03/06/2021 20:35:00-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:35:00;04/06/2021 00:35:00;24;-23,667132;-70,399758;25;1;0;0;0;0;0
CGJX40-03/06/2021 20:36:05-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:36:05;04/06/2021 00:36:05;92;-23,664945;-70,395868;43;1;0;0;0;0;0
CGJX40-03/06/2021 20:37:00-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:37:00;04/06/2021 00:37:00;4;-23,66141;-70,39397;44;1;0;0;0;0;0
JWTG29-03/06/2021 20:38:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:38:00;04/06/2021 00:38:00;349;-23,737458;-70,44122;12;1;0;0;0;0;0
CGJX40-03/06/2021 20:38:05-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:38:05;04/06/2021 00:38:05;318;-23,658252;-70,395327;14;1;0;0;0;0;0
CGJX40-03/06/2021 20:39:00-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:39:00;04/06/2021 00:39:00;11;-23,656472;-70,393552;16;1;0;0;0;0;0
JWTG29-03/06/2021 20:39:04-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:39:04;04/06/2021 00:39:04;22;-23,732918;-70,438937;42;1;0;0;0;0;0
JWTG29-03/06/2021 20:40:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:40:00;04/06/2021 00:40:00;20;-23,728367;-70,437245;42;1;0;0;0;0;0
JWTG29-03/06/2021 20:40:20-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:40:20;04/06/2021 00:40:20;12;-23,726272;-70,436568;46;1;0;0;0;0;0
CGJX40-03/06/2021 20:40:21-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:40:21;04/06/2021 00:40:21;318;-23,654905;-70,395115;15;1;0;0;0;0;0
CGJX40-03/06/2021 20:40:46-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:40:46;04/06/2021 00:40:46;320;-23,653602;-70,396363;28;1;0;0;0;0;0
CGJX40-03/06/2021 20:41:02-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:41:02;04/06/2021 00:41:02;276;-23,653458;-70,396517;6;1;0;0;0;0;0
JWTG29-03/06/2021 20:41:17-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:41:17;04/06/2021 00:41:17;22;-23,72035;-70,434835;44;1;0;0;0;0;0
JWTG29-03/06/2021 20:41:22-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:41:22;04/06/2021 00:41:22;22;-23,719852;-70,434608;44;1;0;0;0;0;0
CGJX40-03/06/2021 20:41:26-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:41:26;04/06/2021 00:41:26;319;-23,653087;-70,396878;18;1;0;0;0;0;0
JWTG29-03/06/2021 20:41:41-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:41:41;04/06/2021 00:41:41;9;-23,718215;-70,434138;28;1;0;0;0;0;0
CGJX40-03/06/2021 20:41:46-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:41:46;04/06/2021 00:41:46;0;-23,652713;-70,397218;0;1;0;0;0;0;0
JWTG29-03/06/2021 20:42:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:42:00;04/06/2021 00:42:00;8;-23,716638;-70,433922;40;1;0;0;0;0;0
CGJX40-03/06/2021 20:42:01-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:42:01;04/06/2021 00:42:01;318;-23,652577;-70,397363;15;1;0;0;0;0;0
JWTG29-03/06/2021 20:42:20-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:42:20;04/06/2021 00:42:20;15;-23,714745;-70,433535;40;1;0;0;0;0;0
JWTG29-03/06/2021 20:42:40-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:42:40;04/06/2021 00:42:40;19;-23,712763;-70,432917;41;1;0;0;0;0;0
CGJX40-03/06/2021 20:42:56-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:42:56;04/06/2021 00:42:56;327;-23,652288;-70,397563;11;1;0;0;0;0;0
JWTG29-03/06/2021 20:43:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:43:00;04/06/2021 00:43:00;28;-23,710875;-70,431887;43;1;0;0;0;0;0
CGJX40-03/06/2021 20:43:19-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:43:19;04/06/2021 00:43:19;308;-23,652172;-70,397742;7;1;0;0;0;0;0
JWTG29-03/06/2021 20:43:20-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:43:20;04/06/2021 00:43:20;55;-23,709308;-70,430538;37;1;0;0;0;0;0
CGJX40-03/06/2021 20:43:26-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:43:26;04/06/2021 00:43:26;0;-23,652108;-70,39782;0;1;0;0;0;0;0
JWTG29-03/06/2021 20:43:40-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:43:40;04/06/2021 00:43:40;70;-23,70871;-70,429065;27;1;0;0;0;0;0
CGJX40-03/06/2021 20:43:46-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:43:46;04/06/2021 00:43:46;319;-23,651945;-70,397978;6;1;0;0;0;0;0
CGJX40-03/06/2021 20:44:01-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:44:01;04/06/2021 00:44:01;317;-23,651797;-70,398142;17;1;0;0;0;0;0
CGJX40-03/06/2021 20:44:21-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:44:21;04/06/2021 00:44:21;318;-23,651172;-70,398773;36;1;0;0;0;0;0
CGJX40-03/06/2021 20:44:41-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:44:41;04/06/2021 00:44:41;318;-23,65076;-70,399172;18;1;0;0;0;0;0
JWTG29-03/06/2021 20:44:43-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:44:43;04/06/2021 00:44:43;67;-23,707212;-70,425245;59;1;0;0;0;0;0
JWTG29-03/06/2021 20:45:02-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:45:02;04/06/2021 00:45:02;8;-23,70479;-70,42407;60;1;0;0;0;0;0
CGJX40-03/06/2021 20:45:06-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:45:06;04/06/2021 00:45:06;320;-23,649977;-70,399925;20;1;0;0;0;0;0
CGJX40-03/06/2021 20:45:21-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:45:21;04/06/2021 00:45:21;314;-23,649325;-70,400572;17;1;0;0;0;0;0
JWTG29-03/06/2021 20:45:26-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:45:26;04/06/2021 00:45:26;18;-23,700987;-70,42304;66;1;0;0;0;0;0
CGJX40-03/06/2021 20:45:40-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:45:40;04/06/2021 00:45:40;327;-23,648225;-70,401555;25;1;0;0;0;0;0
JWTG29-03/06/2021 20:45:41-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:45:41;04/06/2021 00:45:41;18;-23,698688;-70,422252;64;1;0;0;0;0;0
JWTG29-03/06/2021 20:46:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:46:00;04/06/2021 00:46:00;345;-23,696225;-70,421525;40;1;0;0;0;0;0
CGJX40-03/06/2021 20:46:01-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:46:01;04/06/2021 00:46:01;321;-23,647887;-70,401877;14;1;0;0;0;0;0
JWTG29-03/06/2021 20:46:23-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:46:23;04/06/2021 00:46:23;9;-23,693305;-70,421247;46;1;0;0;0;0;0
CGJX40-03/06/2021 20:46:24-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:46:24;04/06/2021 00:46:24;353;-23,647585;-70,402182;7;1;0;0;0;0;0
CGJX40-03/06/2021 20:46:41-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:46:41;04/06/2021 00:46:41;51;-23,647078;-70,401567;15;1;0;0;0;0;0
JWTG29-03/06/2021 20:46:45-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:46:45;04/06/2021 00:46:45;17;-23,690967;-70,420542;56;1;0;0;0;0;0
CGJX40-03/06/2021 20:47:01-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:47:01;04/06/2021 00:47:01;57;-23,646943;-70,401335;11;1;0;0;0;0;0
JWTG29-03/06/2021 20:47:03-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:47:03;04/06/2021 00:47:03;26;-23,688023;-70,419438;65;1;0;0;0;0;0
JWTG29-03/06/2021 20:47:23-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:47:23;04/06/2021 00:47:23;41;-23,685608;-70,417413;56;1;0;0;0;0;0
CGJX40-03/06/2021 20:47:23-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:47:23;04/06/2021 00:47:23;121;-23,647013;-70,401163;5;1;0;0;0;0;0
JWTG29-03/06/2021 20:47:43-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:47:43;04/06/2021 00:47:43;42;-23,683512;-70,415388;52;1;0;0;0;0;0
CGJX40-03/06/2021 20:47:46-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:47:46;04/06/2021 00:47:46;0;-23,647645;-70,400537;0;1;0;0;0;0;0
JWTG29-03/06/2021 20:48:05-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:48:05;04/06/2021 00:48:05;130;-23,683218;-70,414378;26;1;0;0;0;0;0
JWTG29-03/06/2021 20:48:20-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:48:20;04/06/2021 00:48:20;132;-23,683913;-70,413538;29;1;0;0;0;0;0
CGJX40-03/06/2021 20:48:21-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:48:21;04/06/2021 00:48:21;131;-23,647715;-70,400483;7;1;0;0;0;0;0
JWTG29-03/06/2021 20:48:40-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:48:40;04/06/2021 00:48:40;37;-23,683438;-70,412405;45;1;0;0;0;0;0
CGJX40-03/06/2021 20:48:41-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:48:41;04/06/2021 00:48:41;117;-23,648478;-70,399738;9;1;0;0;0;0;0
JWTG29-03/06/2021 20:49:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:49:00;04/06/2021 00:49:00;19;-23,680982;-70,411657;45;1;0;0;0;0;0
CGJX40-03/06/2021 20:49:01-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:49:01;04/06/2021 00:49:01;49;-23,648242;-70,399345;25;1;0;0;0;0;0
CGJX40-03/06/2021 20:49:21-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:49:21;04/06/2021 00:49:21;48;-23,64735;-70,398267;19;1;0;0;0;0;0
JWTG29-03/06/2021 20:49:24-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:49:24;04/06/2021 00:49:24;44;-23,678962;-70,40963;31;1;0;0;0;0;0
JWTG29-03/06/2021 20:49:40-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:49:40;04/06/2021 00:49:40;23;-23,677872;-70,409052;34;1;0;0;0;0;0
CGJX40-03/06/2021 20:49:40-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:49:40;04/06/2021 00:49:40;53;-23,646567;-70,397295;19;1;0;0;0;0;0
JWTG29-03/06/2021 20:50:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:50:00;04/06/2021 00:50:00;22;-23,676012;-70,408212;32;1;0;0;0;0;0
CGJX40-03/06/2021 20:50:09-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:50:09;04/06/2021 00:50:09;77;-23,646508;-70,397108;12;1;0;0;0;0;0
JWTG29-03/06/2021 20:50:20-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:50:20;04/06/2021 00:50:20;22;-23,6747;-70,407642;33;1;0;0;0;0;0
CGJX40-03/06/2021 20:50:26-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:50:26;04/06/2021 00:50:26;0;-23,647223;-70,39643;0;1;0;0;0;0;0
CGJX40-03/06/2021 20:50:41-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:50:41;04/06/2021 00:50:41;139;-23,647675;-70,395955;30;1;0;0;0;0;0
JWTG29-03/06/2021 20:50:45-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:50:45;04/06/2021 00:50:45;22;-23,672042;-70,406478;34;1;0;0;0;0;0
JWTG29-03/06/2021 20:51:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:51:00;04/06/2021 00:51:00;112;-23,67197;-70,405983;8;1;0;0;0;0;0
CGJX40-03/06/2021 20:51:02-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:51:02;04/06/2021 00:51:02;137;-23,647957;-70,395693;6;1;0;0;0;0;0
JWTG29-03/06/2021 20:51:20-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:51:20;04/06/2021 00:51:20;114;-23,672318;-70,40517;34;1;0;0;0;0;0
CGJX40-03/06/2021 20:51:21-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:51:21;04/06/2021 00:51:21;136;-23,648775;-70,394898;31;1;0;0;0;0;0
JWTG29-03/06/2021 20:51:43-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:51:43;04/06/2021 00:51:43;99;-23,673255;-70,40294;25;1;0;0;0;0;0
JWTG29-03/06/2021 20:52:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:52:00;04/06/2021 00:52:00;33;-23,671782;-70,402065;49;1;0;0;0;0;0
CGJX40-03/06/2021 20:52:07-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:52:07;04/06/2021 00:52:07;138;-23,649935;-70,39385;21;1;0;0;0;0;0
JWTG29-03/06/2021 20:53:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:53:00;04/06/2021 00:53:00;22;-23,666928;-70,399687;35;1;0;0;0;0;0
CGJX40-03/06/2021 20:53:02-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:53:02;04/06/2021 00:53:02;44;-23,647648;-70,390432;44;1;0;0;0;0;0
JWTG29-03/06/2021 20:54:00-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:54:00;04/06/2021 00:54:00;91;-23,664905;-70,397398;25;1;0;0;0;0;0
CGJX40-03/06/2021 20:54:07-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:54:07;04/06/2021 00:54:07;71;-23,646638;-70,388973;10;1;0;0;0;0;0
JWTG29-03/06/2021 20:55:06-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:55:06;04/06/2021 00:55:06;16;-23,663855;-70,39468;22;1;0;0;0;0;0
CGJX40-03/06/2021 20:55:07-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:55:07;04/06/2021 00:55:07;29;-23,643563;-70,38825;24;1;0;0;0;0;0
CGJX40-03/06/2021 20:56:00-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:56:00;04/06/2021 00:56:00;26;-23,639953;-70,386568;14;1;0;0;0;0;0
JWTG29-03/06/2021 20:56:01-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:56:01;04/06/2021 00:56:01;7;-23,661075;-70,393982;22;1;0;0;0;0;0
JWTG29-03/06/2021 20:57:01-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:57:01;04/06/2021 00:57:01;321;-23,658875;-70,394807;24;1;0;0;0;0;0
CGJX40-03/06/2021 20:57:02-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:57:02;04/06/2021 00:57:02;357;-23,634915;-70,386663;39;1;0;0;0;0;0
JWTG29-03/06/2021 20:58:01-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:58:01;04/06/2021 00:58:01;43;-23,656952;-70,39405;13;1;0;0;0;0;0
CGJX40-03/06/2021 20:58:07-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:58:07;04/06/2021 00:58:07;86;-23,630973;-70,385292;21;1;0;0;0;0;0
JWTG29-03/06/2021 20:59:01-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 20:59:01;04/06/2021 00:59:01;319;-23,655113;-70,39485;14;1;0;0;0;0;0
CGJX40-03/06/2021 20:59:02-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 20:59:02;04/06/2021 00:59:02;86;-23,630888;-70,383055;27;1;0;0;0;0;0
JWTG29-03/06/2021 21:00:01-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 21:00:01;04/06/2021 01:00:01;319;-23,653712;-70,396182;34;1;0;0;0;0;0
CGJX40-03/06/2021 21:00:02-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 21:00:02;04/06/2021 01:00:02;68;-23,630425;-70,379578;17;1;0;0;0;0;0
CGJX40-03/06/2021 21:00:22-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 21:00:22;04/06/2021 01:00:22;77;-23,6299;-70,377745;23;1;0;0;0;0;0
JWTG29-03/06/2021 21:00:26-0;96711420;77130027;202106;377;104N;1;868683027946767;JWTG29;03/06/2021 21:00:26;04/06/2021 01:00:26;317;-23,652997;-70,396867;34;1;0;0;0;0;0
CGJX40-03/06/2021 21:00:42-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 21:00:42;04/06/2021 01:00:42;353;-23,629395;-70,377408;24;1;0;0;0;0;0
CGJX40-03/06/2021 21:01:00-0;96711420;77130027;202106;377;104N;1;868683027982887;CGJX40;03/06/2021 21:01:00;04/06/2021 01:01:00;272;-23,628747;-70,378023;47;1;0;0;0;0;0
